Date,Region,OS_Name,Market_Share,Device_Category,Is_Active,Market_Concentration_Index
2017-04-01,World Wide,BlackBerry OS,0.17,Mobile,False,3089.7299
2017-05-01,World Wide,BlackBerry OS,0.16,Mobile,False,3107.8070000000002
2017-06-01,World Wide,BlackBerry OS,0.15,Mobile,False,3128.8882
2017-07-01,World Wide,BlackBerry OS,0.15,Mobile,False,3148.7112
2017-08-01,World Wide,BlackBerry OS,0.14,Mobile,False,3110.5612
2017-09-01,World Wide,BlackBerry OS,0.13,Mobile,False,3110.431600000001
2017-10-01,World Wide,BlackBerry OS,0.12,Mobile,False,3092.9571
2017-11-01,World Wide,BlackBerry OS,0.1,Mobile,False,3102.4905999999996
2017-12-01,World Wide,BlackBerry OS,0.1,Mobile,False,3113.8641
2018-01-01,World Wide,BlackBerry OS,0.08,Mobile,False,3145.7437999999997
2018-02-01,World Wide,BlackBerry OS,0.08,Mobile,False,3162.0968
2018-03-01,World Wide,BlackBerry OS,0.07,Mobile,False,3122.1616
2018-04-01,World Wide,BlackBerry OS,0.07,Mobile,False,3155.6701000000003
2018-05-01,World Wide,BlackBerry OS,0.06,Mobile,False,3197.2844
2018-06-01,World Wide,BlackBerry OS,0.05,Mobile,False,3240.7999
2018-07-01,World Wide,BlackBerry OS,0.05,Mobile,False,3274.7398999999996
2018-08-01,World Wide,BlackBerry OS,0.04,Mobile,False,3242.3870999999995
2018-09-01,World Wide,BlackBerry OS,0.03,Mobile,False,3202.7495
2018-10-01,World Wide,BlackBerry OS,0.03,Mobile,False,3016.2203000000004
2018-11-01,World Wide,BlackBerry OS,0.03,Mobile,False,2718.8377
2018-12-01,World Wide,BlackBerry OS,0.03,Mobile,False,2969.6218
2019-01-01,World Wide,BlackBerry OS,0.03,Mobile,False,2930.8945
2019-02-01,World Wide,BlackBerry OS,0.02,Mobile,False,2887.9117
2019-03-01,World Wide,BlackBerry OS,0.02,Mobile,False,3087.3927
2019-04-01,World Wide,BlackBerry OS,0.03,Mobile,False,3086.8205
2019-05-01,World Wide,BlackBerry OS,0.02,Mobile,False,3071.5145
2019-06-01,World Wide,BlackBerry OS,0.02,Mobile,False,3085.8024
2019-07-01,World Wide,BlackBerry OS,0.02,Mobile,False,3065.2648999999997
2019-08-01,World Wide,BlackBerry OS,0.02,Mobile,False,3099.8451999999997
2019-09-01,World Wide,BlackBerry OS,0.01,Mobile,False,3131.7196
2019-10-01,World Wide,BlackBerry OS,0.01,Mobile,False,3143.9158999999995
2019-11-01,World Wide,BlackBerry OS,0.01,Mobile,False,3104.5410000000006
2019-12-01,World Wide,BlackBerry OS,0.01,Mobile,False,3085.1687
2020-01-01,World Wide,BlackBerry OS,0.01,Mobile,False,3086.7008
2020-02-01,World Wide,BlackBerry OS,0.01,Mobile,False,3049.7909
2020-03-01,World Wide,BlackBerry OS,0.01,Mobile,False,3027.6631
2020-04-01,World Wide,BlackBerry OS,0.01,Mobile,False,2992.4425
2020-05-01,World Wide,BlackBerry OS,0.01,Mobile,False,3021.5143
2020-06-01,World Wide,BlackBerry OS,0.01,Mobile,False,3078.8837999999996
2020-07-01,World Wide,BlackBerry OS,0.01,Mobile,False,3092.624
2020-08-01,World Wide,BlackBerry OS,0.01,Mobile,False,3069.0278999999996
2021-04-01,World Wide,BlackBerry OS,0.01,Mobile,False,2986.7464000000004
2009-01-01,Africa,Linux,0.21,Desktop,True,9537.1509
2009-02-01,Africa,Linux,0.23,Desktop,True,9554.560099999999
2009-03-01,Africa,Linux,0.25,Desktop,True,9523.5485
2009-04-01,Africa,Linux,0.28,Desktop,True,9484.887299999999
2009-05-01,Africa,Linux,0.37,Desktop,True,9457.7398
2009-06-01,Africa,Linux,0.38,Desktop,True,9411.5942
2009-07-01,Africa,Linux,0.36,Desktop,True,9382.3813
2009-08-01,Africa,Linux,0.36,Desktop,True,9346.1773
2009-09-01,Africa,Linux,0.35,Desktop,True,9169.3647
2009-10-01,Africa,Linux,0.36,Desktop,True,9055.3029
2009-11-01,Africa,Linux,0.37,Desktop,True,9135.6747
2009-12-01,Africa,Linux,0.31,Desktop,True,9327.0762
2010-01-01,Africa,Linux,0.34,Desktop,True,9213.2703
2010-02-01,Africa,Linux,0.38,Desktop,True,9085.940700000001
2010-03-01,Africa,Linux,0.4,Desktop,True,8750.6252
2010-04-01,Africa,Linux,0.4,Desktop,True,8603.3731
2010-05-01,Africa,Linux,0.42,Desktop,True,8738.4283
2010-06-01,Africa,Linux,0.42,Desktop,True,9006.598
2010-07-01,Africa,Linux,0.41,Desktop,True,9002.4482
2010-08-01,Africa,Linux,0.44,Desktop,True,8941.1824
2010-09-01,Africa,Linux,0.42,Desktop,True,8762.3585
2010-10-01,Africa,Linux,0.43,Desktop,True,8560.903699999999
2010-11-01,Africa,Linux,0.43,Desktop,True,8533.7459
2010-12-01,Africa,Linux,0.42,Desktop,True,8432.1711
2011-01-01,Africa,Linux,0.43,Desktop,True,8422.2741
2011-02-01,Africa,Linux,0.43,Desktop,True,8467.0684
2011-03-01,Africa,Linux,0.44,Desktop,True,8482.5628
2011-04-01,Africa,Linux,0.41,Desktop,True,8363.4057
2011-05-01,Africa,Linux,0.44,Desktop,True,8357.117999999999
2011-06-01,Africa,Linux,0.46,Desktop,True,8275.930300000002
2011-07-01,Africa,Linux,0.44,Desktop,True,8123.682100000002
2011-08-01,Africa,Linux,0.48,Desktop,True,7820.924500000001
2011-09-01,Africa,Linux,0.47,Desktop,True,7736.2758
2011-10-01,Africa,Linux,0.53,Desktop,True,7479.678500000001
2011-11-01,Africa,Linux,0.54,Desktop,True,7309.5091999999995
2011-12-01,Africa,Linux,0.49,Desktop,True,6722.780199999999
2012-01-01,Africa,Linux,0.51,Desktop,True,6237.017
2012-02-01,Africa,Linux,0.54,Desktop,True,7021.928399999999
2012-03-01,Africa,Linux,0.52,Desktop,True,7157.1518
2012-04-01,Africa,Linux,0.5,Desktop,True,6958.2298
2012-05-01,Africa,Linux,0.51,Desktop,True,7083.0815999999995
2012-06-01,Africa,Linux,0.46,Desktop,True,7364.626399999999
2012-07-01,Africa,Linux,0.47,Desktop,True,7327.9952
2012-08-01,Africa,Linux,0.5,Desktop,True,7050.5545
2012-09-01,Africa,Linux,0.5,Desktop,True,6750.720099999999
2012-10-01,Africa,Linux,0.54,Desktop,True,6765.801600000002
2012-11-01,Africa,Linux,0.52,Desktop,True,6690.208700000001
2012-12-01,Africa,Linux,0.48,Desktop,True,6573.8986
2013-01-01,Africa,Linux,0.5,Desktop,True,6542.9673999999995
2013-02-01,Africa,Linux,0.51,Desktop,True,6379.416799999999
2013-03-01,Africa,Linux,0.49,Desktop,True,6361.2812
2013-04-01,Africa,Linux,0.49,Desktop,True,6261.118299999999
2013-05-01,Africa,Linux,0.52,Desktop,True,5990.860400000001
2013-06-01,Africa,Linux,0.51,Desktop,True,5688.557300000001
2013-07-01,Africa,Linux,0.6,Desktop,True,5290.843900000001
2013-08-01,Africa,Linux,0.63,Desktop,True,5247.574500000001
2013-09-01,Africa,Linux,0.57,Desktop,True,4779.3842
2013-10-01,Africa,Linux,0.59,Desktop,True,3160.9268
2013-11-01,Africa,Linux,0.75,Desktop,True,3678.2352
2013-12-01,Africa,Linux,0.55,Desktop,True,3388.9233000000004
2014-01-01,Africa,Linux,0.54,Desktop,True,3652.4457000000007
2014-02-01,Africa,Linux,0.54,Desktop,True,3858.5123
2014-03-01,Africa,Linux,0.62,Desktop,True,3753.0125
2014-04-01,Africa,Linux,0.65,Desktop,True,3692.0188
2014-05-01,Africa,Linux,0.77,Desktop,True,3674.9430000000007
2014-06-01,Africa,Linux,0.82,Desktop,True,3805.7585000000004
2014-07-01,Africa,Linux,0.7,Desktop,True,3765.0816
2014-08-01,Africa,Linux,0.71,Desktop,True,3599.8810000000003
2014-09-01,Africa,Linux,0.64,Desktop,True,3560.8291
2014-10-01,Africa,Linux,0.75,Desktop,True,3672.0801
2014-11-01,Africa,Linux,0.65,Desktop,True,3570.8317999999995
2014-12-01,Africa,Linux,0.64,Desktop,True,3371.5501
2015-01-01,Africa,Linux,0.62,Desktop,True,3564.5324
2015-02-01,Africa,Linux,0.62,Desktop,True,3684.8035
2015-03-01,Africa,Linux,0.68,Desktop,True,3689.8736000000004
2015-04-01,Africa,Linux,0.68,Desktop,True,3673.8184000000006
2015-05-01,Africa,Linux,0.67,Desktop,True,3800.37
2015-06-01,Africa,Linux,0.71,Desktop,True,3437.4103
2015-07-01,Africa,Linux,1.22,Desktop,True,3284.2681000000002
2015-08-01,Africa,Linux,2.9,Desktop,True,3019.6078
2015-09-01,Africa,Linux,3.05,Desktop,True,3218.2265
2015-10-01,Africa,Linux,3.02,Desktop,True,3126.9840999999997
2015-11-01,Africa,Linux,2.3,Desktop,True,3120.5674
2015-12-01,Africa,Linux,1.84,Desktop,True,3187.3829000000005
2016-01-01,Africa,Linux,2.02,Desktop,True,3209.8622
2016-02-01,Africa,Linux,1.68,Desktop,True,3227.2983
2016-03-01,Africa,Linux,1.42,Desktop,True,3261.9608
2016-04-01,Africa,Linux,1.44,Desktop,True,3231.2382
2016-05-01,Africa,Linux,1.39,Desktop,True,3341.3735
2016-06-01,Africa,Linux,1.63,Desktop,True,3437.1795999999995
2016-07-01,Africa,Linux,2.0,Desktop,True,3464.6088000000004
2016-08-01,Africa,Linux,2.51,Desktop,True,3447.105600000001
2016-09-01,Africa,Linux,2.53,Desktop,True,3406.7989000000002
2016-10-01,Africa,Linux,2.03,Desktop,True,3393.8879
2016-11-01,Africa,Linux,2.01,Desktop,True,3539.9467999999997
2016-12-01,Africa,Linux,2.14,Desktop,True,3680.5575999999996
2017-01-01,Africa,Linux,1.05,Desktop,True,3348.4032
2017-02-01,Africa,Linux,0.82,Desktop,True,3387.4227999999994
2017-03-01,Africa,Linux,0.78,Desktop,True,3222.0271999999995
2017-04-01,Africa,Linux,0.72,Desktop,True,3245.2027
2017-05-01,Africa,Linux,0.6,Desktop,True,3336.2003999999997
2017-06-01,Africa,Linux,0.58,Desktop,True,3418.6537
2017-07-01,Africa,Linux,0.6,Desktop,True,3393.7450000000003
2017-08-01,Africa,Linux,0.66,Desktop,True,3397.2008
2017-09-01,Africa,Linux,0.64,Desktop,True,3460.9941
2017-10-01,Africa,Linux,0.66,Desktop,True,3378.5409000000004
2017-11-01,Africa,Linux,0.66,Desktop,True,3293.3991000000005
2017-12-01,Africa,Linux,0.61,Desktop,True,3400.9557
2018-01-01,Africa,Linux,0.62,Desktop,True,3434.1865999999995
2018-02-01,Africa,Linux,0.67,Desktop,True,3418.9856999999997
2018-03-01,Africa,Linux,0.63,Desktop,True,3535.9386000000004
2018-04-01,Africa,Linux,0.64,Desktop,True,3540.5984
2018-05-01,Africa,Linux,0.56,Desktop,True,3601.5669999999996
2018-06-01,Africa,Linux,0.56,Desktop,True,3720.1265000000003
2018-07-01,Africa,Linux,0.55,Desktop,True,3690.2877000000003
2018-08-01,Africa,Linux,0.58,Desktop,True,3685.8151
2018-09-01,Africa,Linux,0.61,Desktop,True,3743.0535
2018-10-01,Africa,Linux,0.61,Desktop,True,3572.1158000000005
2018-11-01,Africa,Linux,0.63,Desktop,True,3200.4622000000004
2018-12-01,Africa,Linux,0.7,Desktop,True,3378.5477
2019-01-01,Africa,Linux,0.57,Desktop,True,3423.5405
2019-02-01,Africa,Linux,0.58,Desktop,True,3299.0259999999994
2019-03-01,Africa,Linux,0.6,Desktop,True,3602.136
2019-04-01,Africa,Linux,0.56,Desktop,True,3501.4907999999996
2019-05-01,Africa,Linux,0.55,Desktop,True,3498.6218
2019-06-01,Africa,Linux,0.48,Desktop,True,3431.8052
2019-07-01,Africa,Linux,0.49,Desktop,True,3392.9623
2019-08-01,Africa,Linux,0.55,Desktop,True,3531.0365
2019-09-01,Africa,Linux,0.68,Desktop,True,3639.7439999999997
2019-10-01,Africa,Linux,0.68,Desktop,True,3781.0486999999994
2019-11-01,Africa,Linux,0.56,Desktop,True,3655.0899999999997
2019-12-01,Africa,Linux,0.6,Desktop,True,3687.7589
2020-01-01,Africa,Linux,0.61,Desktop,True,3766.4567
2020-02-01,Africa,Linux,0.63,Desktop,True,3767.0737999999997
2020-03-01,Africa,Linux,0.52,Desktop,True,3836.9651000000003
2020-04-01,Africa,Linux,0.45,Desktop,True,3986.1378
2020-05-01,Africa,Linux,0.53,Desktop,True,3885.8896
2020-06-01,Africa,Linux,0.53,Desktop,True,3791.1677000000004
2020-07-01,Africa,Linux,0.52,Desktop,True,3809.1533999999992
2020-08-01,Africa,Linux,0.52,Desktop,True,3907.5378000000005
2020-09-01,Africa,Linux,0.51,Desktop,True,3908.1804999999995
2020-10-01,Africa,Linux,0.51,Desktop,True,3862.5892
2020-11-01,Africa,Linux,0.56,Desktop,True,4411.4502
2020-12-01,Africa,Linux,0.49,Desktop,True,4368.5464
2021-01-01,Africa,Linux,0.48,Desktop,True,3957.2402
2021-02-01,Africa,Linux,0.52,Desktop,True,3797.6362000000004
2021-03-01,Africa,Linux,0.5,Desktop,True,3976.9383
2021-04-01,Africa,Linux,0.53,Desktop,True,3871.4490999999994
2021-05-01,Africa,Linux,0.5,Desktop,True,4185.270600000001
2021-06-01,Africa,Linux,0.55,Desktop,True,4346.2261
2021-07-01,Africa,Linux,0.53,Desktop,True,3870.2090999999996
2021-08-01,Africa,Linux,0.46,Desktop,True,4068.5751999999998
2021-09-01,Africa,Linux,0.44,Desktop,True,4088.9863
2021-10-01,Africa,Linux,0.45,Desktop,True,4042.6788
2021-11-01,Africa,Linux,0.45,Desktop,True,3934.7511
2021-12-01,Africa,Linux,0.44,Desktop,True,3822.8539
2022-01-01,Africa,Linux,0.41,Desktop,True,3821.494700000001
2022-02-01,Africa,Linux,0.37,Desktop,True,3962.9665000000005
2022-03-01,Africa,Linux,0.38,Desktop,True,3849.0444999999995
2022-04-01,Africa,Linux,0.45,Desktop,True,3898.5788
2022-05-01,Africa,Linux,0.55,Desktop,True,4426.508699999999
2022-06-01,Africa,Linux,0.52,Desktop,True,4754.1094
2022-07-01,Africa,Linux,0.57,Desktop,True,4349.7456
2022-08-01,Africa,Linux,0.55,Desktop,True,4385.2381
2022-09-01,Africa,Linux,0.57,Desktop,True,4364.8001
2022-10-01,Africa,Linux,0.57,Desktop,True,4443.9897
2022-11-01,Africa,Linux,0.58,Desktop,True,4395.5543
2022-12-01,Africa,Linux,0.6,Desktop,True,4442.2344
2023-01-01,Africa,Linux,0.58,Desktop,True,4432.236
2023-02-01,Africa,Linux,0.49,Desktop,True,5103.431600000001
2023-03-01,Africa,Linux,0.57,Desktop,True,4116.9779
2023-04-01,Africa,Linux,0.67,Desktop,True,3828.0428
2023-05-01,Africa,Linux,0.64,Desktop,True,4131.3865000000005
2023-06-01,Africa,Linux,0.64,Desktop,True,5079.933899999999
2023-07-01,Africa,Linux,0.76,Desktop,True,4522.4498
2023-08-01,Africa,Linux,0.73,Desktop,True,4480.7905
2023-09-01,Africa,Linux,0.8,Desktop,True,4407.524300000001
2023-10-01,Africa,Linux,0.8,Desktop,True,4478.1028
2023-11-01,Africa,Linux,0.73,Desktop,True,4532.8924
2023-12-01,Africa,Linux,0.68,Desktop,True,4494.2706
2024-01-01,Africa,Linux,0.62,Desktop,True,4471.6994
2024-02-01,Africa,Linux,0.55,Desktop,True,5354.919099999999
2024-03-01,Africa,Linux,0.65,Desktop,True,4727.7492999999995
2024-04-01,Africa,Linux,0.64,Desktop,True,4836.2469
2024-05-01,Africa,Linux,0.65,Desktop,True,4894.159999999999
2024-06-01,Africa,Linux,0.62,Desktop,True,5124.570499999999
2024-07-01,Africa,Linux,0.7,Desktop,True,4660.8056
2024-08-01,Africa,Linux,0.65,Desktop,True,4737.049900000001
2024-09-01,Africa,Linux,0.64,Desktop,True,4695.1042
2024-10-01,Africa,Linux,0.65,Desktop,True,4509.0623
2024-11-01,Africa,Linux,0.65,Desktop,True,4600.4515
2024-12-01,Africa,Linux,0.69,Desktop,True,4655.354800000001
2025-01-01,Africa,Linux,0.66,Desktop,True,4650.393399999999
2025-02-01,Africa,Linux,0.61,Desktop,True,4725.3517999999995
2025-03-01,Africa,Linux,0.69,Desktop,True,4701.9366
2025-04-01,Africa,Linux,0.88,Desktop,True,4521.819599999999
2025-05-01,Africa,Linux,0.81,Desktop,True,4818.8243999999995
2025-06-01,Africa,Linux,0.69,Desktop,True,5303.335000000002
2025-07-01,Africa,Linux,0.88,Desktop,True,4217.4361
2025-08-01,Africa,Linux,0.9,Desktop,True,4091.4517000000005
2025-09-01,Africa,Linux,0.96,Desktop,True,3821.2099
2025-10-01,Africa,Linux,1.03,Desktop,True,3703.7966
2025-11-01,Africa,Linux,0.95,Desktop,True,3676.5010999999995
2025-12-01,Africa,Linux,1.31,Desktop,True,3540.3333000000002
2026-01-01,Africa,Linux,1.68,Desktop,True,3308.5485
2026-02-01,Africa,Linux,0.94,Desktop,True,3465.0497
2026-03-01,Africa,Linux,0.92,Desktop,True,3546.0562
2026-04-01,Africa,Linux,0.93,Desktop,True,3411.3019000000004
2009-01-01,Asia,Linux,0.37,Desktop,True,9504.092
2009-02-01,Asia,Linux,0.36,Desktop,True,9538.9636
2009-03-01,Asia,Linux,0.34,Desktop,True,9529.2585
2009-04-01,Asia,Linux,0.34,Desktop,True,9537.0377
2009-05-01,Asia,Linux,0.3,Desktop,True,9531.210000000001
2009-06-01,Asia,Linux,0.34,Desktop,True,9473.155599999998
2009-07-01,Asia,Linux,0.31,Desktop,True,9480.764000000001
2009-08-01,Asia,Linux,0.31,Desktop,True,9449.9771
2009-09-01,Asia,Linux,0.3,Desktop,True,9444.213300000001
2009-10-01,Asia,Linux,0.32,Desktop,True,9421.1099
2009-11-01,Asia,Linux,0.33,Desktop,True,9390.2736
2009-12-01,Asia,Linux,0.32,Desktop,True,9372.9154
2010-01-01,Asia,Linux,0.29,Desktop,True,9286.768499999998
2010-02-01,Asia,Linux,0.31,Desktop,True,9208.904999999999
2010-03-01,Asia,Linux,0.32,Desktop,True,9107.076100000002
2010-04-01,Asia,Linux,0.32,Desktop,True,9014.8982
2010-05-01,Asia,Linux,0.32,Desktop,True,8954.890000000001
2010-06-01,Asia,Linux,0.33,Desktop,True,8893.887
2010-07-01,Asia,Linux,0.33,Desktop,True,8827.362700000001
2010-08-01,Asia,Linux,0.34,Desktop,True,8737.1902
2010-09-01,Asia,Linux,0.33,Desktop,True,8486.757400000002
2010-10-01,Asia,Linux,0.33,Desktop,True,8476.2822
2010-11-01,Asia,Linux,0.32,Desktop,True,8447.3499
2010-12-01,Asia,Linux,0.32,Desktop,True,8574.9851
2011-01-01,Asia,Linux,0.32,Desktop,True,8456.6337
2011-02-01,Asia,Linux,0.32,Desktop,True,8342.999699999998
2011-03-01,Asia,Linux,0.32,Desktop,True,8245.0464
2011-04-01,Asia,Linux,0.31,Desktop,True,8150.521700000001
2011-05-01,Asia,Linux,0.32,Desktop,True,8024.013200000001
2011-06-01,Asia,Linux,0.32,Desktop,True,7650.4105
2011-07-01,Asia,Linux,0.32,Desktop,True,7599.686699999999
2011-08-01,Asia,Linux,0.32,Desktop,True,7529.581799999999
2011-09-01,Asia,Linux,0.34,Desktop,True,7482.786799999999
2011-10-01,Asia,Linux,0.34,Desktop,True,7455.6458
2011-11-01,Asia,Linux,0.36,Desktop,True,7298.758500000001
2011-12-01,Asia,Linux,0.35,Desktop,True,7052.0908
2012-01-01,Asia,Linux,0.35,Desktop,True,6855.424099999999
2012-02-01,Asia,Linux,0.36,Desktop,True,6867.3984
2012-03-01,Asia,Linux,0.35,Desktop,True,6712.5607
2012-04-01,Asia,Linux,0.35,Desktop,True,6381.4448
2012-05-01,Asia,Linux,0.32,Desktop,True,6206.7794
2012-06-01,Asia,Linux,0.32,Desktop,True,6131.5244
2012-07-01,Asia,Linux,0.32,Desktop,True,6055.6925
2012-08-01,Asia,Linux,0.31,Desktop,True,6034.187600000001
2012-09-01,Asia,Linux,0.32,Desktop,True,5974.6784
2012-10-01,Asia,Linux,0.31,Desktop,True,5890.3734
2012-11-01,Asia,Linux,0.31,Desktop,True,5678.0825
2012-12-01,Asia,Linux,0.3,Desktop,True,5431.2032
2013-01-01,Asia,Linux,0.32,Desktop,True,5467.2255000000005
2013-02-01,Asia,Linux,0.33,Desktop,True,5440.791700000001
2013-03-01,Asia,Linux,0.33,Desktop,True,5457.6884
2013-04-01,Asia,Linux,0.35,Desktop,True,5384.586799999999
2013-05-01,Asia,Linux,0.36,Desktop,True,5304.0194
2013-06-01,Asia,Linux,0.37,Desktop,True,5157.6562
2013-07-01,Asia,Linux,0.9,Desktop,True,4909.7606000000005
2013-08-01,Asia,Linux,1.07,Desktop,True,4764.7789
2013-09-01,Asia,Linux,1.11,Desktop,True,4727.036399999999
2013-10-01,Asia,Linux,1.2,Desktop,True,4454.139100000001
2013-11-01,Asia,Linux,0.95,Desktop,True,4395.7723
2013-12-01,Asia,Linux,0.81,Desktop,True,4117.385899999999
2014-01-01,Asia,Linux,0.69,Desktop,True,4188.3315
2014-02-01,Asia,Linux,0.64,Desktop,True,4183.0378
2014-03-01,Asia,Linux,0.71,Desktop,True,3978.3605000000007
2014-04-01,Asia,Linux,0.7,Desktop,True,4027.2898
2014-05-01,Asia,Linux,0.77,Desktop,True,3772.9828
2014-06-01,Asia,Linux,0.77,Desktop,True,3760.5461
2014-07-01,Asia,Linux,0.82,Desktop,True,3664.7037000000005
2014-08-01,Asia,Linux,0.83,Desktop,True,3621.3379999999997
2014-09-01,Asia,Linux,0.72,Desktop,True,3542.1038000000003
2014-10-01,Asia,Linux,0.73,Desktop,True,3570.9969
2014-11-01,Asia,Linux,0.73,Desktop,True,3518.4785
2014-12-01,Asia,Linux,0.59,Desktop,True,3423.8228999999997
2015-01-01,Asia,Linux,0.52,Desktop,True,3482.3803
2015-02-01,Asia,Linux,0.55,Desktop,True,3570.1647000000003
2015-03-01,Asia,Linux,0.6,Desktop,True,3506.2502999999997
2015-04-01,Asia,Linux,0.61,Desktop,True,3485.0474000000004
2015-05-01,Asia,Linux,0.63,Desktop,True,3406.8207999999995
2015-06-01,Asia,Linux,0.66,Desktop,True,3349.6583000000005
2015-07-01,Asia,Linux,0.68,Desktop,True,3360.3289999999997
2015-08-01,Asia,Linux,0.7,Desktop,True,3350.2863999999995
2015-09-01,Asia,Linux,0.73,Desktop,True,3337.4891
2015-10-01,Asia,Linux,0.75,Desktop,True,3323.1366000000003
2015-11-01,Asia,Linux,0.7,Desktop,True,3272.6857
2015-12-01,Asia,Linux,0.7,Desktop,True,3239.8572999999997
2016-01-01,Asia,Linux,0.72,Desktop,True,3229.4973000000005
2016-02-01,Asia,Linux,0.71,Desktop,True,3219.8934999999997
2016-03-01,Asia,Linux,0.67,Desktop,True,3312.177
2016-04-01,Asia,Linux,0.65,Desktop,True,3303.8023000000003
2016-05-01,Asia,Linux,0.59,Desktop,True,3299.5162000000005
2016-06-01,Asia,Linux,0.63,Desktop,True,3259.4401000000003
2016-07-01,Asia,Linux,0.61,Desktop,True,3230.1437
2016-08-01,Asia,Linux,0.65,Desktop,True,3172.7637999999997
2016-09-01,Asia,Linux,0.61,Desktop,True,3228.1195
2016-10-01,Asia,Linux,0.55,Desktop,True,3365.1311
2016-11-01,Asia,Linux,0.56,Desktop,True,3548.7685
2016-12-01,Asia,Linux,0.54,Desktop,True,3598.7482
2017-01-01,Asia,Linux,0.52,Desktop,True,3647.4808000000003
2017-02-01,Asia,Linux,0.52,Desktop,True,3675.0509999999995
2017-03-01,Asia,Linux,0.49,Desktop,True,3677.8741999999997
2017-04-01,Asia,Linux,0.46,Desktop,True,3687.7459000000003
2017-05-01,Asia,Linux,0.47,Desktop,True,3756.9667
2017-06-01,Asia,Linux,0.46,Desktop,True,3802.0442
2017-07-01,Asia,Linux,0.49,Desktop,True,3808.5229999999997
2017-08-01,Asia,Linux,0.49,Desktop,True,3771.0334000000003
2017-09-01,Asia,Linux,0.44,Desktop,True,3784.6521000000002
2017-10-01,Asia,Linux,0.45,Desktop,True,3772.4243000000006
2017-11-01,Asia,Linux,0.42,Desktop,True,3800.2826999999997
2017-12-01,Asia,Linux,0.39,Desktop,True,3900.264400000001
2018-01-01,Asia,Linux,0.4,Desktop,True,3901.5873
2018-02-01,Asia,Linux,0.39,Desktop,True,3968.8932999999993
2018-03-01,Asia,Linux,0.39,Desktop,True,3895.2606
2018-04-01,Asia,Linux,0.52,Desktop,True,3921.5709
2018-05-01,Asia,Linux,0.49,Desktop,True,4055.8462
2018-06-01,Asia,Linux,0.56,Desktop,True,4079.8307000000004
2018-07-01,Asia,Linux,0.54,Desktop,True,4087.8976
2018-08-01,Asia,Linux,0.55,Desktop,True,3996.5291
2018-09-01,Asia,Linux,0.56,Desktop,True,3990.0966000000003
2018-10-01,Asia,Linux,0.62,Desktop,True,3699.4593999999997
2018-11-01,Asia,Linux,0.59,Desktop,True,3333.5921
2018-12-01,Asia,Linux,0.62,Desktop,True,3634.2825000000003
2019-01-01,Asia,Linux,0.62,Desktop,True,3558.4379999999996
2019-02-01,Asia,Linux,0.67,Desktop,True,3504.4431999999997
2019-03-01,Asia,Linux,0.7,Desktop,True,3730.5401000000006
2019-04-01,Asia,Linux,0.68,Desktop,True,3677.8433
2019-05-01,Asia,Linux,0.68,Desktop,True,3650.2187000000004
2019-06-01,Asia,Linux,0.66,Desktop,True,3786.8476
2019-07-01,Asia,Linux,0.68,Desktop,True,3746.0989
2019-08-01,Asia,Linux,0.72,Desktop,True,3846.2882999999997
2019-09-01,Asia,Linux,0.72,Desktop,True,3977.2555999999995
2019-10-01,Asia,Linux,0.65,Desktop,True,4063.1428000000005
2019-11-01,Asia,Linux,0.7,Desktop,True,3979.9375999999997
2019-12-01,Asia,Linux,0.7,Desktop,True,3917.857700000001
2020-01-01,Asia,Linux,0.76,Desktop,True,3911.1092999999996
2020-02-01,Asia,Linux,0.78,Desktop,True,3787.9062999999996
2020-03-01,Asia,Linux,0.67,Desktop,True,3760.5313
2020-04-01,Asia,Linux,0.54,Desktop,True,3765.3009
2020-05-01,Asia,Linux,0.6,Desktop,True,3689.7871
2020-06-01,Asia,Linux,0.61,Desktop,True,3659.0016
2020-07-01,Asia,Linux,0.67,Desktop,True,3685.2701999999995
2020-08-01,Asia,Linux,0.68,Desktop,True,3662.0003999999994
2020-09-01,Asia,Linux,0.66,Desktop,True,3727.535500000001
2020-10-01,Asia,Linux,0.63,Desktop,True,3631.089299999999
2020-11-01,Asia,Linux,0.64,Desktop,True,3573.2976
2020-12-01,Asia,Linux,0.66,Desktop,True,4013.6322000000005
2021-01-01,Asia,Linux,0.67,Desktop,True,3956.5297
2021-02-01,Asia,Linux,0.67,Desktop,True,3914.6341
2021-03-01,Asia,Linux,0.68,Desktop,True,3806.0221
2021-04-01,Asia,Linux,0.68,Desktop,True,3803.5957999999996
2021-05-01,Asia,Linux,0.71,Desktop,True,3823.3698
2021-06-01,Asia,Linux,0.82,Desktop,True,3703.309
2021-07-01,Asia,Linux,0.76,Desktop,True,3688.8747999999996
2021-08-01,Asia,Linux,0.77,Desktop,True,3907.4655000000002
2021-09-01,Asia,Linux,0.81,Desktop,True,3877.0781
2021-10-01,Asia,Linux,0.83,Desktop,True,3844.9419000000003
2021-11-01,Asia,Linux,0.79,Desktop,True,3809.0669
2021-12-01,Asia,Linux,0.81,Desktop,True,3725.6755999999996
2022-01-01,Asia,Linux,0.83,Desktop,True,3796.7687000000005
2022-02-01,Asia,Linux,0.83,Desktop,True,3823.9757
2022-03-01,Asia,Linux,0.95,Desktop,True,3805.1810000000005
2022-04-01,Asia,Linux,0.91,Desktop,True,3809.6719
2022-05-01,Asia,Linux,0.84,Desktop,True,3913.0359
2022-06-01,Asia,Linux,0.8,Desktop,True,3995.6126999999997
